FET Vgs-Id
VG=	-2	to	4	in	0.02	step
VDS=	0.05	to	0.5	in	0.45	step
NO.	VG	ID
	V	A
801	1.96	9.4131E-06
802	1.98	9.9694E-06
803	2	1.05533E-05
804	2.02	1.11863E-05
805	2.04	1.1406E-05
806	2.06	1.2296E-05
807	2.08	1.3116E-05
808	2.1	1.3874E-05
809	2.12	1.4565E-05
810	2.14	1.5332E-05
811	2.16	1.6079E-05
812	2.18	1.6888E-05
813	2.2	1.7687E-05
814	2.22	1.8493E-05
815	2.24	1.9373E-05
816	2.26	2.0228E-05
817	2.28	2.1151E-05
818	2.3	2.2052E-05
819	2.32	2.3027E-05
820	2.34	2.3971E-05
821	2.36	2.4988E-05
822	2.38	2.598E-05
823	2.4	2.7003E-05
824	2.42	2.8106E-05
825	2.44	2.9186E-05
826	2.46	3.034E-05
827	2.48	3.1468E-05
828	2.5	3.2676E-05
829	2.52	3.3866E-05
830	2.54	3.5136E-05
831	2.56	3.6375E-05
832	2.58	3.7684E-05
833	2.6	3.8974E-05
834	2.62	4.0275E-05
835	2.64	4.1648E-05
836	2.66	4.2979E-05
837	2.68	4.4366E-05
838	2.7	4.5709E-05
839	2.72	4.7092E-05
840	2.74	4.8432E-05
841	2.76	4.9798E-05
842	2.78	5.1121E-05
843	2.8	5.2417E-05
844	2.82	5.3731E-05
845	2.84	5.4986E-05
846	2.86	5.6242E-05
847	2.88	5.7435E-05
848	2.9	5.8625E-05
849	2.92	5.9742E-05
850	2.94	6.0858E-05
851	2.96	6.1882E-05
852	2.98	6.2915E-05
853	3	6.3855E-05
854	3.02	6.4759E-05
855	3.04	6.5627E-05
856	3.06	6.6421E-05
857	3.08	6.7202E-05
858	3.1	6.7901E-05
859	3.12	6.8594E-05
860	3.14	6.9212E-05
861	3.16	6.9812E-05
862	3.18	7.0343E-05
863	3.2	7.0869E-05
864	3.22	7.1327E-05
865	3.24	7.1755E-05
866	3.26	7.2184E-05
867	3.28	7.2558E-05
868	3.3	7.2928E-05
869	3.32	7.3249E-05
870	3.34	7.3574E-05
871	3.36	7.3862E-05
872	3.38	7.4151E-05
873	3.4	7.4392E-05
874	3.42	7.463E-05
875	3.44	7.4879E-05
876	3.46	7.508E-05
877	3.48	7.5302E-05
878	3.5	7.5484E-05
879	3.52	7.5684E-05
880	3.54	7.5848E-05
881	3.56	7.6027E-05
882	3.58	7.6174E-05
883	3.6	7.6332E-05
884	3.62	7.6465E-05
885	3.64	7.6601E-05
886	3.66	7.6747E-05
887	3.68	7.6856E-05
888	3.7	7.699E-05
889	3.72	7.7092E-05
890	3.74	7.7215E-05
891	3.76	7.7308E-05
892	3.78	7.742E-05
893	3.8	7.7513E-05
894	3.82	7.7595E-05
895	3.84	7.7697E-05
896	3.86	7.7769E-05
897	3.88	7.7859E-05
898	3.9	7.7931E-05
899	3.92	7.8017E-05
900	3.94	7.8073E-05
901	3.96	7.8146E-05
902	3.98	7.8197E-05
903	4	7.8255E-05
904	4	7.7946E-05
905	3.98	7.6707E-05
906	3.96	7.696E-05
907	3.94	7.662E-05
908	3.92	7.6335E-05
909	3.9	7.6066E-05
910	3.88	7.5812E-05
911	3.86	7.5533E-05
912	3.84	7.5299E-05
913	3.82	7.5022E-05
914	3.8	7.479E-05
915	3.78	7.457E-05
916	3.76	7.4311E-05
917	3.74	7.4073E-05
918	3.72	7.3882E-05
919	3.7	7.3661E-05
920	3.68	7.3414E-05
921	3.66	7.3197E-05
922	3.64	7.2966E-05
923	3.62	7.2742E-05
924	3.6	7.252E-05
925	3.58	7.2278E-05
926	3.56	7.2066E-05
927	3.54	7.182E-05
928	3.52	7.1602E-05
929	3.5	7.1363E-05
930	3.48	7.1146E-05
931	3.46	7.0906E-05
932	3.44	7.0689E-05
933	3.42	7.0449E-05
934	3.4	7.0233E-05
935	3.38	7.0014E-05
936	3.36	6.9765E-05
937	3.34	6.955E-05
938	3.32	6.9311E-05
939	3.3	6.9086E-05
